#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN22313_c4_g1	BZP44_ARATH^BZP44_ARATH^Q:4-444,H:16-164^52.98%ID^E:1.14e-40^RecName: Full=bZIP transcription factor 44 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22329_c1_g1	ACCH3_SOLLC^ACCH3_SOLLC^Q:57-413,H:9-129^63.636%ID^E:1.08e-51^RecName: Full=1-aminocyclopropane-1-carboxylate oxidase homolog;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon
TRINITY_DN22370_c0_g1	DOF51_ARATH^DOF51_ARATH^Q:1037-810,H:74-149^85.526%ID^E:8.34e-40^RecName: Full=Dof zinc finger protein DOF5.1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22370_c0_g4	DOF24_ARATH^DOF24_ARATH^Q:477-115,H:1-134^68.657%ID^E:5.14e-45^RecName: Full=Dof zinc finger protein DOF2.4;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22370_c0_g7	DOF36_ARATH^DOF36_ARATH^Q:1304-555,H:52-310^38.947%ID^E:1.76e-35^RecName: Full=Dof zinc finger protein DOF3.6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22314_c3_g2	PTR27_ARATH^PTR27_ARATH^Q:25-582,H:218-405^74.468%ID^E:6.9e-129^RecName: Full=Protein NRT1/ PTR FAMILY 6.2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`PTR27_ARATH^PTR27_ARATH^Q:693-1223,H:403-576^73.446%ID^E:6.9e-129^RecName: Full=Protein NRT1/ PTR FAMILY 6.2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22314_c3_g2	PTR27_ARATH^PTR27_ARATH^Q:25-582,H:218-405^74.468%ID^E:6.9e-129^RecName: Full=Protein NRT1/ PTR FAMILY 6.2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`PTR27_ARATH^PTR27_ARATH^Q:693-1223,H:403-576^73.446%ID^E:6.9e-129^RecName: Full=Protein NRT1/ PTR FAMILY 6.2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22314_c4_g1	.
TRINITY_DN22332_c3_g1	.
TRINITY_DN22357_c5_g4	.
TRINITY_DN22372_c5_g1	ZFP34_ARATH^ZFP34_ARATH^Q:222-392,H:1-55^63.158%ID^E:1.73e-15^RecName: Full=E3 ubiquitin-protein ligase RZFP34 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22389_c4_g1	.
TRINITY_DN22389_c6_g2	STR4A_ARATH^STR4A_ARATH^Q:2-436,H:105-249^61.379%ID^E:4.96e-58^RecName: Full=Rhodanese-like domain-containing protein 4A, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN14685_c0_g1	GLR28_ARATH^GLR28_ARATH^Q:1122-586,H:654-834^47.312%ID^E:4.06e-38^RecName: Full=Glutamate receptor 2.8;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN14539_c0_g1	C82C4_ARATH^C82C4_ARATH^Q:174-1310,H:32-413^71.54%ID^E:0^RecName: Full=Cytochrome P450 82C4;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN15576_c0_g1	.
TRINITY_DN15557_c0_g1	.
TRINITY_DN20777_c4_g2	.
TRINITY_DN20777_c4_g5	.
TRINITY_DN20794_c6_g1	GMPPA_DICDI^GMPPA_DICDI^Q:418-83,H:8-119^51.786%ID^E:3.62e-36^RecName: Full=Mannose-1-phosphate guanyltransferase alpha;^Eukaryota; Amoebozoa; Mycetozoa; Dictyostelids; Dictyosteliales; Dictyosteliaceae; Dictyostelium
TRINITY_DN20754_c5_g2	RK18_ARATH^RK18_ARATH^Q:299-679,H:44-170^86.614%ID^E:3.53e-73^RecName: Full=50S ribosomal protein L18, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20767_c0_g5	.
TRINITY_DN20732_c3_g1	.
TRINITY_DN20732_c3_g1	.
TRINITY_DN20732_c3_g1	.
TRINITY_DN20732_c3_g2	.
TRINITY_DN20719_c0_g2	CPSF_ARATH^CPSF_ARATH^Q:1126-1281,H:124-174^73.077%ID^E:1.65e-07^RecName: Full=30-kDa cleavage and polyadenylation specificity factor 30 {ECO:0000303|PubMed:18479511};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20748_c0_g2	SUS6_ARATH^SUS6_ARATH^Q:2311-260,H:133-816^73.83%ID^E:0^RecName: Full=Sucrose synthase 6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20776_c5_g3	.
TRINITY_DN20773_c3_g3	.
TRINITY_DN20773_c3_g3	.
TRINITY_DN20773_c5_g1	CDF4_ARATH^CDF4_ARATH^Q:631-200,H:4-162^57.055%ID^E:3.98e-53^RecName: Full=Cyclic dof factor 4;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20703_c9_g1	POLX_TOBAC^POLX_TOBAC^Q:584-15,H:829-1018^44.211%ID^E:5.39e-51^RecName: Full=Retrovirus-related Pol polyprotein from transposon TNT 1-94;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana
TRINITY_DN20736_c3_g3	MANA1_ARATH^MANA1_ARATH^Q:470-6,H:10-160^80%ID^E:3.51e-76^RecName: Full=Alpha-mannosidase At3g26720 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20736_c3_g4	HIP30_ARATH^HIP30_ARATH^Q:50-139,H:44-73^76.667%ID^E:2.29e-09^RecName: Full=Heavy metal-associated isoprenylated plant protein 30 {ECO:0000303|PubMed:21072340, ECO:0000303|PubMed:23368984};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20755_c3_g2	PDPK2_ARATH^PDPK2_ARATH^Q:2318-1203,H:90-459^81.989%ID^E:0^RecName: Full=3-phosphoinositide-dependent protein kinase 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`PDPK2_ARATH^PDPK2_ARATH^Q:431-342,H:457-486^83.333%ID^E:9.46e-07^RecName: Full=3-phosphoinositide-dependent protein kinase 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20710_c1_g11	RD21A_ARATH^RD21A_ARATH^Q:1044-55,H:136-450^49.699%ID^E:2.12e-90^RecName: Full=Cysteine proteinase RD21A {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20712_c1_g6	.
TRINITY_DN20720_c1_g4	C76B6_CATRO^C76B6_CATRO^Q:744-109,H:280-491^71.226%ID^E:9.97e-112^RecName: Full=Geraniol 8-hydroxylase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Gentianales; Apocynaceae; Rauvolfioideae; Vinceae; Catharanthinae; Catharanthus
TRINITY_DN20720_c1_g5	C76B6_CATRO^C76B6_CATRO^Q:610-323,H:398-493^68.75%ID^E:5.06e-42^RecName: Full=Geraniol 8-hydroxylase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Gentianales; Apocynaceae; Rauvolfioideae; Vinceae; Catharanthinae; Catharanthus
TRINITY_DN20720_c1_g6	C76B6_CATRO^C76B6_CATRO^Q:67-1197,H:1-371^59.416%ID^E:3.25e-151^RecName: Full=Geraniol 8-hydroxylase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Gentianales; Apocynaceae; Rauvolfioideae; Vinceae; Catharanthinae; Catharanthus
TRINITY_DN20711_c8_g3	AATP4_ARATH^AATP4_ARATH^Q:1815-451,H:21-491^61.229%ID^E:0^RecName: Full=AAA-ATPase At2g46620;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20768_c4_g5	MT799_ARATH^MT799_ARATH^Q:3-653,H:147-362^42.857%ID^E:1.06e-49^RecName: Full=Probable S-adenosylmethionine-dependent methyltransferase At5g37990;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20716_c1_g3	TBB1_AVESA^TBB1_AVESA^Q:40-504,H:189-343^97.419%ID^E:9.17e-112^RecName: Full=Tubulin beta-1 chain;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Pooideae; Poodae; Poeae; Aveninae; Avena
TRINITY_DN20753_c0_g2	.
TRINITY_DN20761_c6_g5	.
TRINITY_DN20750_c0_g5	.
TRINITY_DN20715_c1_g1	.
TRINITY_DN20742_c1_g3	GBF1_ARATH^GBF1_ARATH^Q:817-440,H:199-298^57.937%ID^E:9.38e-36^RecName: Full=G-box-binding factor 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20793_c1_g1	PPCK1_ARATH^PPCK1_ARATH^Q:1258-455,H:10-280^59.779%ID^E:2.21e-111^RecName: Full=Phosphoenolpyruvate carboxylase kinase 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20800_c6_g1	CAR11_ARATH^CAR11_ARATH^Q:1329-922,H:30-165^66.912%ID^E:4.75e-59^RecName: Full=Protein C2-DOMAIN ABA-RELATED 11 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`CAR11_ARATH^CAR11_ARATH^Q:1963-1853,H:1-37^78.378%ID^E:2.49e-11^RecName: Full=Protein C2-DOMAIN ABA-RELATED 11 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN20800_c7_g1	.
TRINITY_DN20729_c3_g2	9DC3_SOLPI^9DC3_SOLPI^Q:97-579,H:704-862^45.455%ID^E:5.16e-34^RecName: Full=Receptor-like protein 9DC3 {ECO:0000312|EMBL:AAT77550.1};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon`9DC3_SOLPI^9DC3_SOLPI^Q:91-324,H:274-357^34.524%ID^E:1.47e-06^RecName: Full=Receptor-like protein 9DC3 {ECO:0000312|EMBL:AAT77550.1};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon
TRINITY_DN22977_c3_g3	.
TRINITY_DN22977_c3_g8	CHIT_AVESA^CHIT_AVESA^Q:5-211,H:46-161^42.241%ID^E:1.51e-21^RecName: Full=Endochitinase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Pooideae; Poodae; Poeae; Aveninae; Avena
TRINITY_DN22977_c3_g10	AEE9_ARATH^AEE9_ARATH^Q:13-147,H:503-547^73.333%ID^E:1.66e-16^RecName: Full=Probable acyl-activating enzyme 9;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22983_c1_g1	.
TRINITY_DN22910_c0_g1	.
TRINITY_DN22910_c1_g5	DIRL1_ARATH^DIRL1_ARATH^Q:847-1083,H:24-102^50.633%ID^E:3.83e-19^RecName: Full=Putative lipid-transfer protein DIR1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`DIRL1_ARATH^DIRL1_ARATH^Q:510-274,H:24-102^50.633%ID^E:3.83e-19^RecName: Full=Putative lipid-transfer protein DIR1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22910_c1_g5	DIRL1_ARATH^DIRL1_ARATH^Q:847-1083,H:24-102^50.633%ID^E:3.83e-19^RecName: Full=Putative lipid-transfer protein DIR1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`DIRL1_ARATH^DIRL1_ARATH^Q:510-274,H:24-102^50.633%ID^E:3.83e-19^RecName: Full=Putative lipid-transfer protein DIR1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22914_c0_g3	.
TRINITY_DN22909_c0_g3	.
TRINITY_DN22966_c1_g1	.
TRINITY_DN22966_c2_g5	.
TRINITY_DN22959_c4_g1	NFYAA_ARATH^NFYAA_ARATH^Q:206-664,H:7-164^38.333%ID^E:1.42e-35^RecName: Full=Nuclear transcription factor Y subunit A-10;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`NFYAA_ARATH^NFYAA_ARATH^Q:718-1122,H:164-269^41.912%ID^E:1.42e-35^RecName: Full=Nuclear transcription factor Y subunit A-10;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22959_c4_g1	NFYAA_ARATH^NFYAA_ARATH^Q:206-664,H:7-164^38.333%ID^E:1.42e-35^RecName: Full=Nuclear transcription factor Y subunit A-10;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`NFYAA_ARATH^NFYAA_ARATH^Q:718-1122,H:164-269^41.912%ID^E:1.42e-35^RecName: Full=Nuclear transcription factor Y subunit A-10;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22959_c4_g5	.
TRINITY_DN22961_c1_g1	JMJ30_ARATH^JMJ30_ARATH^Q:1115-990,H:194-235^69.048%ID^E:5.58e-12^RecName: Full=Lysine-specific demethylase JMJ30 {ECO:0000303|PubMed:18713399};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22961_c1_g3	.
TRINITY_DN22979_c2_g2	AX22D_VIGRR^AX22D_VIGRR^Q:386-772,H:7-143^63.504%ID^E:7.65e-52^RecName: Full=Auxin-induced protein 22D;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; Phaseoleae; Vigna
TRINITY_DN22942_c0_g1	LOXA_SOLLC^LOXA_SOLLC^Q:4-168,H:685-739^61.818%ID^E:5.9e-26^RecName: Full=Linoleate 9S-lipoxygenase A;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon`LOXA_SOLLC^LOXA_SOLLC^Q:329-478,H:811-857^46.154%ID^E:5.9e-26^RecName: Full=Linoleate 9S-lipoxygenase A;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon`LOXA_SOLLC^LOXA_SOLLC^Q:183-302,H:743-782^32.5%ID^E:5.9e-26^RecName: Full=Linoleate 9S-lipoxygenase A;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon
TRINITY_DN22922_c2_g4	IQD1_ARATH^IQD1_ARATH^Q:1215-796,H:105-236^39.333%ID^E:1.44e-13^RecName: Full=Protein IQ-DOMAIN 1 {ECO:0000303|PubMed:15960618};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22990_c2_g1	DCUP_TOBAC^DCUP_TOBAC^Q:222-1163,H:78-391^90.127%ID^E:0^RecName: Full=Uroporphyrinogen decarboxylase, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana
TRINITY_DN22986_c0_g3	.
TRINITY_DN22934_c0_g1	.
TRINITY_DN22932_c0_g9	RACD_PYRHO^RACD_PYRHO^Q:745-275,H:78-225^24.699%ID^E:9.09e-11^RecName: Full=Aspartate racemase;^Archaea; Euryarchaeota; Thermococci; Thermococcales; Thermococcaceae; Pyrococcus
TRINITY_DN22975_c1_g5	.
TRINITY_DN22975_c1_g8	.
TRINITY_DN22968_c4_g1	TTL1_ARATH^TTL1_ARATH^Q:1224-361,H:408-698^40.893%ID^E:6.52e-69^RecName: Full=TPR repeat-containing thioredoxin TTL1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22938_c2_g1	.
TRINITY_DN22938_c2_g4	CRK6_ARATH^CRK6_ARATH^Q:637-443,H:612-674^45.455%ID^E:1.36e-07^RecName: Full=Cysteine-rich receptor-like protein kinase 6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22938_c2_g5	CRK10_ARATH^CRK10_ARATH^Q:6-362,H:493-611^70.588%ID^E:1.36e-55^RecName: Full=Cysteine-rich receptor-like protein kinase 10;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22954_c0_g1	.
TRINITY_DN22928_c0_g2	GLDH_ARATH^GLDH_ARATH^Q:99-200,H:63-96^73.529%ID^E:1.49e-09^RecName: Full=L-galactono-1,4-lactone dehydrogenase, mitochondrial;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`GLDH_ARATH^GLDH_ARATH^Q:220-318,H:63-95^72.727%ID^E:6.85e-09^RecName: Full=L-galactono-1,4-lactone dehydrogenase, mitochondrial;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22928_c0_g4	PYRD2_PONAB^PYRD2_PONAB^Q:279-809,H:448-578^46.629%ID^E:2.3e-40^RecName: Full=Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Pongo
TRINITY_DN22916_c2_g1	.
TRINITY_DN22916_c5_g1	.
TRINITY_DN22919_c2_g1	.
TRINITY_DN22919_c4_g1	.
TRINITY_DN22930_c0_g1	ACA13_ARATH^ACA13_ARATH^Q:359-3,H:640-760^59.504%ID^E:1.17e-40^RecName: Full=Putative calcium-transporting ATPase 13, plasma membrane-type;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN22943_c1_g1	MIRA_SYNDU^MIRA_SYNDU^Q:257-39,H:38-115^44.872%ID^E:2.04e-12^RecName: Full=Miraculin;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; Ericales; Sapotaceae; Chrysophylloideae; Synsepalum
TRINITY_DN22943_c1_g4	MIRA_SYNDU^MIRA_SYNDU^Q:297-1,H:38-144^43.119%ID^E:2.42e-16^RecName: Full=Miraculin;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; Ericales; Sapotaceae; Chrysophylloideae; Synsepalum
